,id,compactness,area,length,n_nodes,is_outlier
194,235229354,0.29752553363724243,8.926390000092066e-08,0.0017350945458590205,5,1
195,235229356,0.6327988296039563,4.11825000010474e-08,0.0009100609930432656,5,1
196,235229374,0.4057295292457572,4.249560000151521e-08,0.0010688763241053878,5,1
197,235229382,0.8369514149216776,2.160460000139381e-08,0.0006095972474332213,5,1
198,235229394,0.4082561924915372,8.374452999879114e-08,0.0014981748025466026,5,1
199,235229414,0.30082767796300225,6.528345499839162e-08,0.001477395251911224,5,1
200,235229426,0.8382581202980803,4.635774999965103e-08,0.000891718945549509,5,1
201,235229428,0.9364351936990132,1.3751309998661617e-08,0.0004723852461346693,5,1
202,235229436,0.4619028529245147,4.885996499793504e-08,0.0010957864312738511,5,1
203,235229444,0.5754197833357093,4.765325999686128e-08,0.001008836709940608,5,1
204,235229448,0.4645810787283733,4.018705500182111e-08,0.000991602552303154,5,1
205,235229462,0.2575002384993574,8.66664499995102e-08,0.001808214228367489,5,1
206,235229476,0.8419090604382512,4.2054600001294935e-08,0.0008483509282711645,5,1
207,235229478,0.2956872166245331,1.0352870000151848e-07,0.0018719893142348813,5,1
208,235229490,0.6091371431993822,4.895416000004456e-08,0.0010039153758290443,5,1
209,235509610,0.7506706242099431,4.7321009995976415e-08,0.0009286743523095754,5,1
210,235509672,0.8394368057126712,4.224069500025349e-08,0.0008509787141239331,5,1
211,235509704,0.7468604297516839,3.2542840000220584e-08,0.0007713030822567334,5,1
212,235509708,0.4971967331467534,4.6571230000939314e-08,0.0010448216427970006,5,1
213,235509716,0.488498269267591,7.271277000222977e-08,0.001311768867763385,5,1
214,235509754,0.3959397904906299,3.9578514999896266e-08,0.0010407480866118663,5,1
215,235509770,0.538325994258509,5.6691359998590885e-08,0.0011223082996503263,5,1
216,235509776,0.2299709972367743,1.1428275499908195e-07,0.002281174287258357,9,1
217,235509780,0.8171706081715292,4.6789420001914544e-08,0.0009024039400065273,5,1
218,235509792,0.452001755783802,4.858387999808008e-08,0.001100332323976443,5,1
219,235509806,0.2904028593830233,5.7906959999918034e-08,0.001410365082661168,5,1
220,235509812,0.3624560132712288,7.76310000030231e-08,0.0015038073179405047,5,1
221,235509820,0.4764725067135213,5.1974730002123936e-08,0.0011182332352120158,5,1
222,235509836,0.2638593561607889,8.608802999917609e-08,0.0017849068113318532,5,1
223,235509868,0.4547272676676237,5.047263999896492e-08,0.0011194598835240442,5,1
224,235509872,0.6426882590492818,4.857266000117443e-08,0.0009843924271935119,5,1
225,235509882,0.6066376940735707,5.7118639999227335e-08,0.0010858269464343183,5,1
226,235509888,0.6227879303675161,4.103559500056764e-08,0.000912830534423668,5,1
227,235509910,0.538202121755217,4.940486500163138e-08,0.0010479344300697011,5,1
228,235509914,0.7519191773860792,2.5426119999506918e-08,0.0006802106236880156,5,1
229,235509948,0.6927032972867743,3.310736499954854e-08,0.0007946530920986727,5,1
230,235509950,0.5374022457037939,5.854364000302743e-08,0.001141969854978646,5,1
231,235509954,0.3653371562730604,6.163947000087056e-08,0.0013354134698077644,5,1
232,235509960,0.7788193858265471,5.050882000083265e-08,0.0009495115032287527,5,1
233,235509976,0.5903389856114013,5.002229999547919e-08,0.0010245971682744843,5,1
234,235509984,0.33133862272294345,5.2983285000237315e-08,0.0012830123708898115,5,1
235,235509990,0.5183025992973583,3.714665500092603e-08,0.0009195394762258184,5,1
236,235509992,0.6476877161849557,3.791812999896491e-08,0.0008664477398914488,5,1
237,235510004,0.5442244343840814,6.429377999861772e-08,0.0011923769669317866,5,1
238,235510022,0.2886526106276933,9.298751999913023e-08,0.0017916678541020816,5,1
239,235510030,0.35783012174711737,5.58383899981087e-08,0.0012810561077443144,5,1
240,235787088,0.6774505768603964,8.13686000002147e-08,0.0015223138533189758,9,1
241,235787102,0.30935136184330314,1.2983783999984664e-07,0.0020655828066890964,5,1
242,235787110,0.5614967396801723,9.340613000040176e-08,0.0016873127260630348,9,1
243,235787120,0.4616536226486002,9.058099500247558e-08,0.00180977232484805,9,1
