,id,compactness,area,length,n_nodes
87,189681746,0.835751505719714,6.383977000031133e-08,0.0011569282079119962,9
88,189681752,0.5244758522347037,4.474118999886288e-08,0.0010048000000040247,5
89,189681762,0.3934181506590395,5.4832369999496415e-08,0.0012261362089487236,5
90,189681764,0.4758321468368961,6.568372999924457e-08,0.0012570098392807837,5
91,189681790,0.4606457764565492,5.803270500076582e-08,0.001194453349508196,5
92,189681796,0.5931323291191133,5.3225969999461585e-08,0.001054213489621232,5
93,189681802,0.5993107834300931,4.5302460000097884e-08,0.0009731936022360787,5
94,189684644,0.629069270603431,6.334681500018699e-08,0.0015226288746957443,13
95,189684646,0.6291084923046517,6.33393649997901e-08,0.0015224485483054495,13
96,189684648,0.4558262756123735,5.506756999940726e-08,0.0011714019049096401,5
97,189684650,0.4039563352837184,7.142307000027887e-08,0.001386400000001231,5
98,189684652,0.49642161733031065,6.783081999994955e-08,0.0012573052026417183,6
99,189684654,0.8357515057560448,6.383976999871047e-08,0.0011569282078991777,9
100,189684656,0.39971566560996086,7.859168000000192e-08,0.0014641054927659928,5
101,189684658,0.3909042683703205,8.33597400032476e-08,0.0015225349882714671,5
102,189684660,0.7411320119601299,4.063309000066904e-08,0.0009183299426528021,8
103,189684662,0.6290671717406919,6.333883999985812e-08,0.0015225723437538076,13
104,189684664,0.7412216872795236,4.0623905000670036e-08,0.0009181778894842878,8
105,189684666,0.6814098347630808,3.1135319999979946e-08,0.0007733999999999241,5
106,189684668,0.8357675102573613,6.384124000123882e-08,0.001156826066636988,9
107,189684670,0.7627533361974751,3.6283610000277645e-08,0.0008085096614730271,5
108,189684672,0.6303234136070508,6.352168000195867e-08,0.001522399134713537,14
109,189684674,0.6414852085666689,5.277725999939152e-08,0.0010250592889359698,5
110,189684676,0.5345460552699195,7.808923500090064e-08,0.001509001831861191,9
111,189684678,0.7393081858054614,5.380839000184638e-08,0.0009932316520540232,5
112,189684680,0.629027405404796,6.333860999967654e-08,0.0015226015549706239,13
113,189684682,0.47578664352506717,6.568966500044094e-08,0.001257105610378674,5
114,189684684,0.6401991815160176,2.9256090000551693e-08,0.0007636505679590256,5
115,189684686,0.8356249329823858,6.382906000041911e-08,0.0011568258164624014,9
116,189684688,0.7417877416843381,4.080475999953312e-08,0.0009184976422277165,9
117,189684690,0.3755261008199879,9.637125999747277e-08,0.0016571577735591337,5
118,189684692,0.47597957914861,6.570743999942497e-08,0.001257104121925421,5
119,189684694,0.47578664353796796,6.568966500222262e-08,0.0012571056103859678,5
120,189684696,0.6291277506184741,6.334454000182847e-08,0.0015225807061826047,13
121,189684698,0.835751505764233,6.38397700003646e-08,0.0011569282079192812,9
122,193352222,0.3609118303569226,6.259479000001491e-08,0.0013515542903743667,5
123,193393224,0.37883136448043925,5.72173650012889e-08,0.0012695502083884523,5
124,196184178,0.2596884324638298,6.824785000016312e-08,0.0015980237714521529,5
125,196184180,0.2596884324677121,6.824785000127689e-08,0.0015980237714308722,5
126,196184182,0.19002320661201988,8.312498999837241e-08,0.0020017108634352446,5
127,196184184,0.25968843249347867,6.824784999949734e-08,0.001598023771438059,5
128,196184186,0.21304769831353554,9.518628999681998e-08,0.0020432004886201264,5
129,196184188,0.19623978372037693,8.061158999989412e-08,0.0019450010286983063,5
130,196184190,0.17813982732116554,8.877612000253521e-08,0.0021254047531336444,5
131,196184192,0.4188248512308854,4.0942380000116334e-08,0.0010365014208162991,5
132,196184196,0.19003313548534317,8.312027999865206e-08,0.002001610371579835,5
133,196184198,0.21114407242574934,9.737106500092071e-08,0.0020741187493813207,5
134,196184200,0.19003313546000655,8.312027999865206e-08,0.0020016103715798346,5
135,196184202,0.418780430421504,4.094727499982573e-08,0.0010366016776452392,5
136,196184204,0.190023206608917,8.312498999837241e-08,0.0020017108634352446,5
137,196184206,0.17823742212822827,8.882548000245322e-08,0.0021255010410883334,5
138,196184208,0.1900331354961184,8.31202799992816e-08,0.0020016103715939835,5
139,196184210,0.30059850378762865,5.178295500013431e-08,0.0013154054649018969,5
140,196184212,0.19012510584935755,8.317043999957252e-08,0.0020018105595935166,5
141,196184214,0.18138197580282914,8.545602000194864e-08,0.0020695124425380166,5
142,196184216,0.27015744006663506,5.79168749992939e-08,0.00144951502916917,5
143,196184218,0.4186313270048966,4.092131999986996e-08,0.0010364012666324847,5
144,196184220,0.19013504574275164,8.316572999918284e-08,0.002001710068228628,5
145,196184224,0.19003375517436683,8.312056000316344e-08,0.002001611356285917,5
146,196184226,0.21116875571744328,9.48657449990981e-08,0.002047164950336696,5
147,196184228,0.30041748431249377,5.175926000153769e-08,0.0013154052116064268,5
148,196184230,0.3004174842953601,5.175925999952722e-08,0.0013154052115993038,5
149,196184232,0.25970687565636114,6.824316500155498e-08,0.001597924544262379,5
150,196184234,0.41863124008185143,4.0921339999870426e-08,0.001036401575420717,5
151,196184236,0.41882485145894444,4.094237999942071e-08,0.001036501420802059,5
152,198568502,0.3478503751731896,5.433847999916052e-08,0.0012759723245010601,5
153,200023074,0.3793949120559993,1.3922346499986868e-07,0.001971159809741814,6
154,200023122,0.39484049398162097,1.5879451999883368e-07,0.002050619719263486,7
155,200174786,0.5617470703100695,8.354859000206557e-08,0.0013436448020405598,5
156,212759174,0.7622223311592451,5.613445500062693e-08,0.0010728195998139835,7
157,212759188,0.3603177081604473,7.155817000147891e-08,0.0014475020466436545,5
158,212759196,0.3416807618230016,7.557347500137353e-08,0.001514846131230936,5
159,212759206,0.37260268263961505,7.474652499864914e-08,0.0014609603294292437,5
160,212759214,0.4337492881874584,6.346633999850236e-08,0.0012772629561059162,5
161,212759236,0.40072223855831046,7.114554500160669e-08,0.0013898727813355322,5
162,212759248,0.7431548674652263,5.716839999893727e-08,0.0010983580689446783,7
163,225101210,0.3660380282896632,4.8484529999597106e-08,0.0011831440339646609,5
164,231401330,0.840741794533479,8.922129500068232e-08,0.001378914239019945,10
165,231715186,0.9607280972021023,6.772339635038752e-06,0.010060576393895829,20
166,233342484,0.28945635137509607,9.288863999554696e-08,0.0017884117742164658,5
167,233342514,0.46269510652457396,5.7901489999291365e-08,0.0011925548573986499,5
168,233588494,0.3149085318153455,8.825228499985131e-08,0.00168849146352038,5
169,233588502,0.3448253469846464,1.0387823500185912e-07,0.001770785890416454,5
170,233588648,0.194366035747087,1.5999017999776493e-07,0.0027540265556558717,5
171,233588836,0.4256195407689589,2.1990797500121348e-07,0.0028262128378552854,9
172,233588846,0.6889082780298583,6.492338500106366e-08,0.0011163474811867935,5
173,233588862,0.29841034441709635,7.96293600009838e-08,0.001637039967457344,5
174,233588864,0.19173573995336068,1.6476261500176512e-07,0.0028106866955180257,5
175,233588878,0.22046003378476897,1.2862843999837665e-07,0.0023443157359898763,5
176,233588884,0.7929525193978278,5.6576360000413616e-08,0.0009995975316594837,5
177,233588898,0.48729735097548693,7.534214499957604e-08,0.0013356276618550949,5
178,233588946,0.5838603648507867,8.238410000011899e-08,0.0013650165578990216,10
179,233588962,0.418843860686095,9.804277999969718e-08,0.0016302348408956532,11
180,233588998,0.7311713080846701,4.988694999905171e-08,0.0009604009370267888,5
181,233789726,0.23597831492937946,1.0618147000079566e-07,0.0020726536591892364,5
182,233819344,0.2215874094341019,9.671802499903014e-08,0.002027102893177549,5
183,233819402,0.27472901903044294,6.699797000025416e-08,0.0015491703681759937,5
184,235229286,0.609320135530887,5.354045999284975e-08,0.0010497588589179507,5
185,235229296,0.6623000266710262,5.990300000404208e-08,0.0010829931750774378,5
186,235229302,0.546225255267999,2.6353305000170428e-08,0.0007621207337600301,5
187,235229310,0.7045181784737891,2.0850929999548674e-08,0.0006274447416378484,5
188,235229312,0.17761894036114284,8.275793499698779e-08,0.002055961095885247,5
189,235229320,0.2836337943178325,9.948804999779675e-08,0.0018778860672457208,7
190,235229330,0.2992527926811039,5.036938499948865e-08,0.0013005108480448524,5
191,235229336,0.3470968409884062,7.832323500036318e-08,0.0015331159536352394,5
192,235229338,0.6691191265048652,3.9565559998088905e-08,0.0008775760418641423,5
193,235229348,0.781918459766085,3.457601999858796e-08,0.0007849364972934756,5
194,235229354,0.29752553363724243,8.926390000092066e-08,0.0017350945458590205,5
195,235229356,0.6327988296039563,4.11825000010474e-08,0.0009100609930432655,5
196,235229374,0.4057295292457572,4.249560000151521e-08,0.0010688763241053876,5
197,235229382,0.8369514149216776,2.160460000139381e-08,0.0006095972474332213,5
198,235229394,0.40825619249153716,8.374452999879114e-08,0.0014981748025466024,5
199,235229414,0.30082767796300225,6.528345499839163e-08,0.0014773952519112241,5
200,235229426,0.8382581202980803,4.6357749999651026e-08,0.000891718945549509,5
201,235229428,0.9364351936990132,1.3751309998661615e-08,0.00047238524613466937,5
202,235229436,0.4619028529245147,4.885996499793504e-08,0.0010957864312738513,5
203,235229444,0.5754197833357093,4.765325999686128e-08,0.001008836709940608,5
204,235229448,0.46458107872837334,4.018705500182111e-08,0.000991602552303154,5
205,235229462,0.2575002384993574,8.66664499995102e-08,0.001808214228367489,5
206,235229476,0.8419090604382512,4.205460000129494e-08,0.0008483509282711645,5
207,235229478,0.29568721662453307,1.0352870000151849e-07,0.0018719893142348813,5
208,235229490,0.6091371431993822,4.895416000004456e-08,0.0010039153758290443,5
209,235509610,0.7506706242099431,4.7321009995976415e-08,0.0009286743523095754,5
210,235509672,0.8394368057126712,4.2240695000253494e-08,0.0008509787141239331,5
211,235509704,0.7468604297516839,3.254284000022059e-08,0.0007713030822567334,5
212,235509708,0.49719673314675344,4.657123000093931e-08,0.0010448216427970006,5
213,235509716,0.488498269267591,7.271277000222977e-08,0.001311768867763385,5
214,235509754,0.39593979049062994,3.957851499989626e-08,0.0010407480866118663,5
215,235509770,0.538325994258509,5.6691359998590885e-08,0.0011223082996503265,5
216,235509776,0.2299709972367743,1.1428275499908193e-07,0.002281174287258357,9
217,235509780,0.8171706081715292,4.6789420001914544e-08,0.0009024039400065271,5
218,235509792,0.452001755783802,4.8583879998080076e-08,0.001100332323976443,5
219,235509806,0.29040285938302335,5.790695999991802e-08,0.0014103650826611679,5
220,235509812,0.3624560132712288,7.76310000030231e-08,0.0015038073179405049,5
221,235509820,0.4764725067135213,5.197473000212393e-08,0.0011182332352120158,5
222,235509836,0.2638593561607889,8.608802999917609e-08,0.001784906811331853,5
223,235509868,0.45472726766762367,5.047263999896492e-08,0.0011194598835240442,5
224,235509872,0.6426882590492818,4.857266000117444e-08,0.000984392427193512,5
225,235509882,0.6066376940735707,5.7118639999227335e-08,0.0010858269464343183,5
226,235509888,0.6227879303675161,4.103559500056764e-08,0.0009128305344236681,5
227,235509910,0.538202121755217,4.940486500163138e-08,0.0010479344300697011,5
228,235509914,0.751919177386079,2.542611999950692e-08,0.0006802106236880156,5
229,235509948,0.6927032972867743,3.310736499954854e-08,0.0007946530920986727,5
230,235509950,0.5374022457037939,5.8543640003027424e-08,0.0011419698549786459,5
231,235509954,0.3653371562730604,6.163947000087056e-08,0.0013354134698077644,5
232,235509960,0.7788193858265471,5.050882000083265e-08,0.0009495115032287528,5
233,235509976,0.5903389856114013,5.0022299995479186e-08,0.0010245971682744845,5
234,235509984,0.33133862272294345,5.298328500023732e-08,0.0012830123708898115,5
235,235509990,0.5183025992973583,3.714665500092603e-08,0.0009195394762258183,5
236,235509992,0.6476877161849557,3.791812999896491e-08,0.0008664477398914489,5
237,235510004,0.5442244343840814,6.429377999861771e-08,0.0011923769669317864,5
238,235510022,0.28865261062769326,9.298751999913022e-08,0.0017916678541020816,5
239,235510030,0.35783012174711737,5.58383899981087e-08,0.0012810561077443144,5
240,235787088,0.6774505768603964,8.13686000002147e-08,0.0015223138533189758,9
241,235787102,0.30935136184330314,1.2983783999984666e-07,0.0020655828066890964,5
242,235787110,0.5614967396801723,9.340613000040176e-08,0.0016873127260630348,9
243,235787120,0.4616536226486002,9.058099500247555e-08,0.00180977232484805,9
244,235787130,0.5590395207176435,9.17801300006901e-08,0.0017140800997305877,9
245,236239410,0.36843066769211774,1.2250012499916974e-07,0.0021957516431540744,9
246,236239474,0.33400439246736296,7.092310000067056e-08,0.0014816720034318556,5
247,236239572,0.559407145036992,5.186499499989171e-08,0.0010600751259412643,5
248,236239700,0.20698639051361928,3.2564357999974606e-07,0.0038378762420810297,8
249,240743738,0.3909422541700556,3.091185999984326e-08,0.0009229173975410565,5
250,240743740,0.6235227550412162,6.868485000178843e-08,0.0011839760617191391,5
251,240743742,0.4030458205093137,4.382517000114298e-08,0.001087312241385701,5
252,240743744,0.4916191221682025,6.019459499997462e-08,0.0012649601913768205,7
253,240743746,0.2513842651872752,6.416781000259065e-08,0.0015830734970666178,7
254,240743748,0.4771040527840881,3.8090544999440135e-08,0.000959554685136813,5
255,240743750,0.16753434809423653,1.4305162000178086e-07,0.002771047150041358,5
256,240743752,0.35092417758879785,4.509731000093269e-08,0.0011619302645086162,5
257,240743754,0.30775240448204655,4.749247999955594e-08,0.0012515463635311822,5
258,240743756,0.16753434806947606,1.4305161999980844e-07,0.0027710471500488254,5
259,240759590,0.5064004746727362,8.434499000038218e-08,0.0016224837910293307,9
260,240866088,0.2224515245668574,6.32228899997583e-08,0.0017316122162364135,9
261,240972904,0.48328088841538375,4.7943910002028684e-08,0.0010683945941035093,5
262,240972906,0.20899355874233902,8.983858000315974e-08,0.002002354323185158,5
263,240972908,0.3082031472579103,4.058965499893943e-08,0.0011536170778377072,5
264,240972910,0.2120418573710057,6.211921500100269e-08,0.0017544806726711984,9
265,240972912,0.2834701467728321,6.341778999702836e-08,0.0014887762551452988,5
266,240972916,0.28715649554565426,6.040920000035698e-08,0.0014458225824154182,5
267,240972920,0.40670672389820617,3.432827999983673e-08,0.0009588750944493833,5
268,240972924,0.2537254516398047,4.421500000081318e-08,0.0012980819715265875,5
269,240972926,0.26684788590220615,5.8832854998955143e-08,0.001467985118120431,5
270,240972928,0.41137717068938534,4.415682000018525e-08,0.0012618465521828156,9
271,240972934,0.2755300025863927,6.214118999938288e-08,0.0014900053036168604,5
272,240972938,0.41315799447865575,3.2514599999632323e-08,0.0009280773759921656,5
273,240972940,0.3545648868035318,5.033965999980502e-08,0.0012195953447877409,5
274,240972942,0.2871526146042842,4.3060719998889574e-08,0.0012206898906226761,5
275,240972944,0.24932383137428857,5.432249499933794e-08,0.0015020993211714434,9
276,240972948,0.24930030877717171,5.432588000048359e-08,0.001502196781003669,9
277,240974884,0.6319322896883586,2.4266289998929748e-08,0.0006982019264138721,5
278,240974890,0.43590604584370446,5.325016499798498e-08,0.0012693988913131632,8
279,240974892,0.3589909587135253,6.035722000093264e-08,0.0013294383930279206,5
280,240974894,0.5547761972889438,4.501720000127867e-08,0.0009901436918834945,5
281,240974898,0.5546534685721161,2.7020835000436068e-08,0.0007671223204962858,5
282,240974902,0.524599614548599,2.0906450000001462e-08,0.0006868044442251543,5
283,240979082,0.42755844898980794,4.340489999991365e-08,0.001060826656279727,5
284,240979084,0.4332195559747434,4.532296000167693e-08,0.0010791390089959496,5
285,240979086,0.451172389947284,4.7065950000361667e-08,0.0010844887462460881,5
286,240979090,0.43263712149866196,4.2299664999989337e-08,0.0010429735034354242,5
287,240979092,0.7923894341434121,3.603902000038252e-08,0.0007985620016303793,5
288,240981128,0.7896545646601694,3.2829380000362905e-08,0.0008564802866204884,11
289,240981134,0.36613255851119714,6.79107399990872e-08,0.001461454148887247,13
290,240981136,0.5483671483762421,3.791509999948988e-08,0.0009620455092339112,9
291,240981138,0.2548865302949943,9.048364500093495e-08,0.002110814621667911,11
292,240986118,0.68551275498813,3.957441999951138e-08,0.0009019050609175908,9
293,240986120,0.9473480497349749,1.1345938499970369e-07,0.0013526545303083686,5
294,240986122,0.3163420484301409,5.460744000177746e-08,0.0013255367118996295,5
295,240986124,0.49298472563913814,3.454712000053619e-08,0.0009024843498460147,5
296,240986126,0.35509955797107357,4.002850999914905e-08,0.001087122987103558,5
297,240986128,0.5115461189427332,3.524229000077353e-08,0.0009005813790856074,5
298,240986130,0.567270871325411,6.137218000035182e-08,0.0013202778409187774,9
299,240986132,0.7285746830542902,5.268740500008668e-08,0.0011032243101590522,9
300,240986134,0.660122428268256,3.9665914999378915e-08,0.0009840864250246256,9
301,240986136,0.3074400787820183,5.768764999787566e-08,0.0013770965350716944,5
302,240986138,0.4700547444174084,3.3047485000062155e-08,0.0009820098002719403,9
303,240986140,0.5593676698637706,3.3921539999731514e-08,0.0009045599672272975,10
304,240986142,0.8155432982000294,4.994152999958982e-08,0.0010336831985948117,7
305,240986144,0.8547393111416427,8.132412000072196e-08,0.0013606155421433254,16
306,240986146,0.3026560312080801,5.521831999703881e-08,0.0013554135333282717,5
307,240986148,0.5934577952056999,2.739841000009518e-08,0.0007960912232216114,9
308,240986150,0.3472344947471808,5.1589300001072604e-08,0.0012451174411981399,5
309,240986152,0.3617754238705916,3.2226080000050894e-08,0.000969510934917552,5
310,241041950,0.765665118873573,3.022740500042514e-08,0.000738486665441329,5
311,241224494,0.7020022831212128,2.679800999975645e-08,0.0007547217759117607,11
312,241224496,0.31706462490940973,1.271715450047802e-07,0.002319808595018965,9
313,241224500,0.4071152497987944,9.297479499679641e-08,0.0017729387982222328,7
314,241224502,0.5859011035470514,4.183114999942192e-08,0.0009381246044432596,5
315,241224506,0.6898649442469119,2.939861500114794e-08,0.000790402916987791,13
316,241224512,0.48006852015641993,5.322774000156921e-08,0.0011282053278746883,5
317,241224520,0.44558170523749274,5.5906704998575245e-08,0.0012732157284118441,12
318,241228524,0.7393715058851841,2.0136829999984802e-08,0.0006085878236563714,5
319,241228526,0.3960603654706469,5.089533000087893e-08,0.0013056984543931929,9
320,241228532,0.5655008236445633,2.771907000074292e-08,0.0008377372400544458,13
321,241228536,0.36227245063607755,6.280747000097079e-08,0.0013528654589260306,5
322,241228538,0.7393715059751697,2.0136830000282875e-08,0.0006085878236526983,5
323,241228542,0.7393715059102512,2.013682999925898e-08,0.0006085878236336733,5
324,241228546,0.40677607364541374,5.461071499812863e-08,0.0012113088281629637,5
325,241228552,0.642520100800109,7.740192499929449e-08,0.0014906749717839972,13
326,241228554,0.7075230093846162,7.225870500245555e-08,0.0013243836377205605,7
327,241228558,0.4217551264065029,1.3049111000299278e-07,0.0027074621103807747,11
328,241246242,0.7165923200845895,2.0428349999810432e-08,0.0006200757191742368,5
329,241246246,0.7438129633482091,2.0436020000261477e-08,0.0006139471544779121,5
330,241332550,0.3928523541057363,5.383328500059822e-08,0.0012169569147433407,5
331,241332556,0.5071255423737207,1.0008646000064511e-07,0.001762000157626244,9
332,241506268,0.6400788154907389,7.084202000038707e-08,0.0014927227563770002,13
333,241506270,0.26790693211400535,5.294212999896563e-08,0.0014498420191913972,12
334,241506272,0.7599406272101249,2.3055610000416607e-08,0.0006460785198487218,5
335,241506274,0.48395407831418064,3.146773999909989e-08,0.0008664068651708472,5
336,241506276,0.46259769374044896,6.106307000002162e-08,0.0012263932018080257,5
337,241506278,0.5007344443406697,3.084543999969136e-08,0.0008478677159348897,5
338,241506280,0.38980659404843776,8.242959000045707e-08,0.001509358198243863,5
339,241506282,0.9332679889380091,1.3437419999588573e-08,0.00048621188044513944,7
340,241510246,0.4903332383812063,5.854716999982367e-08,0.0012521063017715008,13
341,241510248,0.6202063673542995,1.0281197999575961e-07,0.0016632275017004448,7
342,241510250,0.22927267474144122,8.097035000163095e-08,0.001829296612646122,5
343,241510252,0.7882666813160131,2.2401929999230866e-08,0.0006325165554022724,5
344,241510254,0.2142528127049855,1.0667825499705322e-07,0.0021582792839411513,5
345,241510256,0.6114847141109018,2.1402565000569848e-08,0.0006658091526731431,7
346,241510264,0.7352412271927481,2.094205500058885e-08,0.0006198528844053208,7
347,241590838,0.9186624498299559,2.635443999987082e-08,0.0007110838498279174,9
348,241590840,0.6400273113704779,5.337210500145564e-08,0.0010931525073467362,7
349,241820880,0.9188388845397029,4.254289499971448e-08,0.0008872629945072414,7
350,241820882,0.5868043127800133,1.2251431999945462e-07,0.0018893925617784772,14
351,242478114,0.5379779404814896,5.327221500042981e-08,0.0010888101730755762,5
352,242478118,0.5124236972940017,3.7861620000730384e-08,0.0009324316988088272,5
353,242478122,0.6121093152381704,1.8575959999200802e-08,0.0006175982997743406,5
354,242602106,0.47765884817241716,4.6270335000061464e-08,0.0010932591031904233,9
355,242602108,0.3691364226784839,9.285634999772965e-08,0.0016323562389402636,5
356,242602110,0.7499993231938159,4.2991809998052775e-08,0.0008842565049907967,5
357,242619546,0.6224162353359666,3.4352180000979395e-08,0.0008348854931786419,5
358,242619548,0.7734675451289091,2.12533250005034e-08,0.0006164168980564785,5
359,242619550,0.6375498002312981,3.388463499995965e-08,0.0008235460659023634,5
360,242619552,0.37860125898537783,2.5232634998427332e-08,0.0008433748418753523,5
361,242619556,0.6826973225388119,1.7721249999839326e-08,0.0005834672678357128,5
362,242619558,0.8408399499758459,3.6536640000456004e-08,0.0008188000000046713,7
363,242737872,0.5507105169870727,2.6680300001287395e-08,0.0007649783338083453,5
364,242737874,0.931390672021205,2.1340860000330258e-08,0.000589041250580621,5
365,243406002,0.7329957019786263,2.3192425000010757e-08,0.0007215267067585587,9
366,243594450,0.40033884652023416,4.145575500072148e-08,0.0010607030100185017,5
